estacao data hora_gmt hora_local temp_bulbo_seco temp_bulbo_umido umidade_relativa pressao_atm lua_azimute lua_altitude lua_distancia sol_azimute sol_altitude sol_distancia latiude_estacao longitude_estacao altitude_estacao
83784 1976-09-14 18:00:00 1800 26.0 21.0 63 944.5 258.8224634988477 -70.36682752218054 409568.05279998184 294.42623911940024 38.40974767058645 150432936.10687354 -23.03 -45.55 577.0
83784 1976-09-15 00:00:00 0 19.59375 18.0 85 948.0 80.67046553249531 -27.79345200482204 406028.86703821976 251.76790507840917 -42.67369906673561 150431354.52040052 -23.03 -45.55 577.0
83784 1976-09-15 12:00:00 1200 17.0 15.6015625 85 949.0 299.93192933797644 17.129236656221835 399883.3479363076 64.98638604598257 39.6357883898016 150403176.4475042 -23.03 -45.55 577.0
83784 1976-09-15 18:00:00 1800 18.59375 17.40625 88 947.5 268.48235507911187 -60.0805661771985 406501.69890542724 293.9513901276238 38.543549685867916 150393361.49611178 -23.03 -45.55 577.0
83784 1976-09-16 00:00:00 0 16.796875 16.59375 98 948.5 83.20826616405233 -38.649424131618375 404143.2387364611 251.25173606742388 -42.56412095046246 150391732.60679486 -23.03 -45.55 577.0
83784 1976-09-16 12:00:00 1200 17.59375 16.796875 92 947.5 307.3509840493344 25.895442302229153 395507.26836156694 65.34248886252836 39.92169314361464 150363434.76960653 -23.03 -45.55 577.0
83784 1976-09-16 18:00:00 1800 21.796875 16.796875 58 945.5 273.3213718745524 -49.22428937438867 402068.73563291144 293.4737415101095 38.675835770501074 150353578.40515244 -23.03 -45.55 577.0
83784 1976-09-17 00:00:00 0 14.6015625 13.6015625 89 951.0 86.93638223588867 -49.593001439939975 400991.9468411189 250.73631111296203 -42.45185537069954 150351895.88567546 -23.03 -45.55 577.0
83784 1976-09-17 12:00:00 1200 17.203125 14.6015625 75 952.0 316.021074577281 34.49309373256335 390144.3543378497 65.7024786820964 40.206970197580226 150323466.25905237 -23.03 -45.55 577.0
83784 1976-09-17 18:00:00 1800 26.40625 18.203125 42 948.5 276.2844062370929 -37.95606186569414 396403.14631822874 292.9934552922665 38.8066076919077 150313562.00541702 -23.03 -45.55 577.0
83784 1976-09-18 00:00:00 0 17.59375 16.40625 88 952.0 93.28158653179977 -60.567504957155876 396689.4684725277 250.22184199053916 -42.33687009465191 150311818.8189127 -23.03 -45.55 577.0
83784 1976-09-18 12:00:00 1200 20.59375 17.40625 72 950.0 326.81357360187195 42.651815755177196 384038.50797901856 66.06638085155457 40.49146164135086 150283244.04153067 -23.03 -45.55 577.0
83784 1976-09-18 18:00:00 1800 27.796875 18.796875 40 947.5 278.36145147315983 -26.275494069757492 389754.36598166084 292.51069489721544 38.93586768685499 150273284.7737757 -23.03 -45.55 577.0
83784 1976-09-19 00:00:00 0 16.0 15.0 89 952.0 106.88985624714827 -71.16819915865457 391457.6310023566 249.70853978783168 -42.219138571007726 150271473.2841416 -23.03 -45.55 577.0
83784 1976-09-19 12:00:00 1200 16.40625 14.3984375 79 955.0 340.99062306266575 49.817055570928716 377548.0423984778 66.43421505631734 40.77501042469825 150242738.96874174 -23.03 -45.55 577.0
83784 1976-09-19 18:00:00 1800 18.59375 14.796875 65 953.0 279.9845758294874 -14.150595804838582 382490.31418291497 292.02562493056604 39.06361784753062 150232717.1244509 -23.03 -45.55 577.0
83784 1976-09-20 00:00:00 0 15.6015625 13.0 74 954.0 146.0382440890235 -78.91991677673435 385622.48281396943 249.19661439258525 -42.09864060831853 150230829.35182554 -23.03 -45.55 577.0
83784 1976-09-20 12:00:00 1200 16.59375 14.6015625 80 954.5 359.8518922455596 54.95423009304532 371132.017350614 66.80599467562541 41.05746111388033 150201920.74796087 -23.03 -45.55 577.0
83784 1976-09-20 18:00:00 1800 21.796875 17.40625 63 950.0 281.3911789793139 -1.557680988531195 375086.08998778375 291.5384104064652 39.189859665263555 150191828.74679962 -23.03 -45.55 577.0
83784 1976-09-21 00:00:00 0 17.40625 15.6015625 82 951.0 205.64658650330304 -75.79416015982066 379597.602623602 248.6862734228343 -41.97536286000765 150189856.8518226 -23.03 -45.55 577.0
83784 1976-09-21 12:00:00 1200 20.0 17.0 74 952.0 22.91644404836599 56.60223131212496 365315.0165908261 67.18172631004477 41.33866062545772 150160760.02141896 -23.03 -45.55 577.0
83784 1976-09-21 18:00:00 1800 27.40625 20.59375 53 948.0 282.75354363561905 11.497070434340582 368092.52995505015 291.0492162893132 39.314593632894 150150590.96306208 -23.03 -45.55 577.0
83784 1976-09-22 00:00:00 0 19.796875 17.0 76 950.5 229.45886489860874 -64.99008720890424 373850.5187503384 248.17772127076165 -41.84929902068342 150148528.0181122 -23.03 -45.55 577.0
83784 1976-09-22 12:00:00 1200 20.0 18.203125 83 951.0 46.085441192557205 53.81176267051368 360627.76358552196 67.56140968883146 41.618458922196886 150119231.586558 -23.03 -45.55 577.0
83784 1976-09-22 18:00:00 1800 28.796875 21.0 48 946.0 284.2522247883061 24.962977363205265 362080.95836890105 290.55820662972326 39.43781918802101 150108980.2222737 -23.03 -45.55 577.0
83784 1976-09-23 00:00:00 0 19.59375 18.0 85 947.5 238.99604752475642 -52.25628881666325 368851.7070504578 247.67115805249642 -41.72044981705696 150106821.23532468 -23.03 -45.55 577.0
83784 1976-09-23 12:00:00 1200 18.0 17.0 90 949.0 65.1519147664163 47.120497059223574 357528.653267856 67.94503789201106 41.896709469572805 150077318.54693574 -23.03 -45.55 577.0
83784 1976-09-23 18:00:00 1800 26.203125 19.40625 51 945.5 286.1678847028881 38.73619180993581 357567.15167924296 290.0655442694781 39.559534867318966 150066982.383852 -23.03 -45.55 577.0
83784 1976-09-24 00:00:00 0 18.59375 16.796875 83 949.0 244.26522913751188 -38.81335159016482 365011.4458311994 247.16677915130632 -41.58882262829574 150064725.39650446 -23.03 -45.55 577.0
83784 1976-09-24 12:00:00 1200 20.203125 16.796875 70 949.5 79.51640899948767 37.858611950848065 356322.4556840309 68.33259798953796 42.17326876150994 150035016.6125326 -23.03 -45.55 577.0
83784 1976-09-24 18:00:00 1800 25.40625 18.0 46 946.5 289.11970506462416 52.65354101894799 354928.38970719406 289.5713914186541 39.67973936609319 150024596.87466475 -23.03 -45.55 577.0
83784 1976-09-25 00:00:00 0 15.796875 14.0 81 949.0 247.9054680642899 -25.060325274850566 362617.3135866272 246.66477594932718 -41.45443009165542 150022243.8365317 -23.03 -45.55 577.0
83784 1976-09-25 12:00:00 1200 17.0 15.203125 82 949.5 90.47125044693931 27.157800945989102 357100.9787956819 68.72407169598742 42.44799493292805 149992337.3457491 -23.03 -45.55 577.0
83784 1976-09-25 18:00:00 1800 23.40625 18.0 58 947.5 295.0749646381144 66.45438400294397 354337.33770843985 289.0759110316028 39.798432805861594 149981839.47774088 -23.03 -45.55 577.0
83784 1976-09-26 00:00:00 0 16.59375 14.796875 82 949.0 250.8736604761584 -11.244789109952226 361789.98685916164 246.16533708214163 -41.31728874062268 149979396.5971976 -23.03 -45.55 577.0
83784 1976-09-26 12:00:00 1200 18.0 16.203125 82 951.0 99.32005816160493 15.764833563577408 359728.1950352443 69.1194361786855 42.72074592836647 149949309.22056082 -23.03 -45.55 577.0
83784 1976-09-26 18:00:00 1800 22.59375 18.203125 65 948.0 315.35180144139275 79.33046345590522 355736.808860272 288.5792685165818 39.91561850081001 149938742.7338387 -23.03 -45.55 577.0
83784 1976-09-27 00:00:00 0 18.203125 16.40625 82 949.0 253.64382069323634 2.438962279780094 362472.62666907953 245.66865052018983 -41.177417286067 149936220.1545979 -23.03 -45.55 577.0
83784 1976-09-27 12:00:00 1200 17.59375 17.203125 96 948.0 106.99403370837838 4.159455369718417 363876.4022790998 69.51866507405455 42.99137766646367 149905976.01310158 -23.03 -45.55 577.0
83784 1976-09-27 18:00:00 1800 17.203125 17.0 98 944.5 49.8488535469922 82.04355974987003 358865.9368231983 288.0816330428274 40.03130467993182 149895353.69960037 -23.03 -45.55 577.0
83784 1976-09-28 00:00:00 0 17.0 16.796875 98 945.0 256.5506605059003 15.837504781148834 364457.9290690665 245.1749045855727 -41.03483497703329 149892764.5886988 -23.03 -45.55 577.0
83784 1976-09-28 12:00:00 1200 18.203125 17.203125 90 946.5 114.15940077624188 -7.339902208935683 369099.5216746193 69.92172957351941 43.259742947306684 149862392.97366503 -23.03 -45.55 577.0
83784 1976-09-28 18:00:00 1800 21.796875 19.203125 78 944.0 82.21568920143206 70.48812218333967 363327.32541737356 287.58317771313796 40.14550592211653 149851729.72931105 -23.03 -45.55 577.0
83784 1976-09-29 00:00:00 0 16.59375 14.796875 82 946.5 259.9499423441996 28.83325473592461 367443.01281548804 244.68428832248185 -40.88956047982776 149849089.0562989 -23.03 -45.55 577.0
83784 1976-09-29 12:00:00 1200 19.59375 15.6015625 65 947.0 121.36789716400017 -18.507967152644813 374917.4767867839 70.32859937901041 43.52569112869121 149818621.93555185 -23.03 -45.55 577.0
83784 1976-09-29 18:00:00 1800 25.0 18.59375 53 944.5 89.72307570268751 57.784549874617845 368670.15665433643 287.0840789309539 40.25824409193107 149807933.5264258 -23.03 -45.55 577.0
83784 1976-09-30 00:00:00 0 17.40625 15.796875 84 946.0 264.38435010869875 41.324975377358875 371093.54593449563 244.1969908441085 -40.74161104125227 149805256.86323327 -23.03 -45.55 577.0
83784 1976-09-30 12:00:00 1200 18.796875 16.203125 77 947.0 129.18892234330096 -29.157432944046533 380887.69094495196 70.73924314109095 43.789068503764405 149774726.63376766 -23.03 -45.55 577.0
83784 1976-09-30 18:00:00 1800 28.796875 19.59375 40 943.5 92.96863951284134 45.21265269828139 374463.7839196125 286.58451540375495 40.36954840709939 149764028.6699623 -23.03 -45.55 577.0
83784 1976-10-01 00:00:00 0 20.0 16.59375 70 946.0 270.92950553466767 53.1730684990673 375099.09171465266 243.71320070758853 -40.59100268801725 149761331.24103126 -23.03 -45.55 577.0
83784 1976-10-01 12:00:00 1200 19.0 16.59375 77 950.0 138.34522135469183 -39.07614696979765 386650.80078479444 71.15362817531134 44.049719033407584 149730769.0668667 -23.03 -45.55 577.0
83784 1976-10-01 18:00:00 1800 24.0 18.203125 56 947.5 94.80961873411644 32.9088122647756 380346.59432345984 286.0846670788183 40.47945503094346 149720076.29077533 -23.03 -45.55 577.0
83784 1976-10-02 00:00:00 0 16.59375 14.6015625 80 950.5 282.19604682367833 64.03518728116997 379208.85827820766 243.23310495704524 -40.437750566849104 149717372.33948496 -23.03 -45.55 577.0
83784 1976-10-02 12:00:00 1200 16.796875 14.0 73 952.0 149.86382979002678 -47.936133130448816 391949.08057087444 71.57171960848635 44.30748515970624 149686807.09761962 -23.03 -45.55 577.0
83784 1976-10-02 18:00:00 1800 18.203125 15.203125 72 949.5 96.03321657451237 20.878605213941693 386047.0146973779 285.5847144094652 40.58800617985274 149676132.9526773 -23.03 -45.55 577.0
83784 1976-10-03 00:00:00 0 15.203125 13.3984375 82 952.5 305.22748013977713 72.74634565571337 383245.40979345667 242.75688868919391 -40.281869892646945 149673435.36701417 -23.03 -45.55 577.0
83784 1976-10-03 12:00:00 1200 17.0 14.5 75 952.5 165.11652861117037 -55.15554003228116 396622.92285383015 71.99347939071232 44.56220845593016 149642893.04158148 -23.03 -45.55 577.0
83784 1976-10-03 18:00:00 1800 23.59375 18.0 56 950.0 96.9496485791917 9.09556764432216 391381.5238686815 285.08483794305545 40.69524944184549 149632249.42983943 -23.03 -45.55 577.0
83784 1976-10-04 00:00:00 0 17.203125 15.203125 80 952.0 348.1759061008092 75.66679737662835 387099.75664748333 242.2847348123195 -40.12337642993615 149629569.53455862 -23.03 -45.55 577.0
83784 1976-10-04 12:00:00 1200 19.796875 16.40625 70 952.0 185.11248191361693 -59.77703217334918 400592.92749275087 72.41886509266101 44.813730129025615 149599072.88550192 -23.03 -45.55 577.0
83784 1976-10-04 18:00:00 1800 25.203125 18.59375 52 948.5 97.71615967889016 -2.4742949203122686 396237.54872361914 284.58521811278564 40.80123685779225 149588470.03829628 -23.03 -45.55 577.0
83784 1976-10-05 00:00:00 0 16.40625 15.203125 87 947.5 24.62995537176682 70.4989015610119 390713.8856136155 241.8168237561156 -39.962287373354165 149585817.48719293 -23.03 -45.55 577.0
83784 1976-10-05 12:00:00 1200 20.59375 17.40625 72 945.5 208.24264197948742 -60.74841732565925 403834.6834631139 72.84782865293064 45.06189158012399 149555385.889366 -23.03 -45.55 577.0
83784 1976-10-05 18:00:00 1800 21.59375 17.59375 67 944.5 98.43544520509455 -13.863444378624687 400548.97419390135 284.0860350730754 40.90602412155037 149544832.31211954 -23.03 -45.55 577.0
83784 1976-10-06 00:00:00 0 16.796875 16.203125 94 945.0 42.28419022815719 61.56186772051604 394057.19432181556 241.35333332624933 -39.7986220021032 149542215.0485256 -23.03 -45.55 577.0
83784 1976-10-06 12:00:00 1200 18.203125 15.6015625 76 950.5 229.76549639101597 -57.88205592420301 406351.9739920805 73.28031530032987 45.30653480167021 149511864.45262122 -23.03 -45.55 577.0
83784 1976-10-06 18:00:00 1800 20.0 13.6015625 46 949.0 99.1988778097379 -25.099486687889293 404270.5800140988 283.58746870576346 41.00966993920724 149501366.92399767 -23.03 -45.55 577.0
83784 1976-10-07 00:00:00 0 13.6015625 11.6015625 78 952.0 51.51571718520909 51.52861495887418 397102.57521992223 240.89443877796236 -39.632402241143026 149498791.19114512 -23.03 -45.55 577.0
83784 1976-10-07 12:00:00 1200 18.40625 13.796875 58 952.5 246.54256884359654 -52.13469908841038 408152.7621254473 73.71626246516941 45.54750280102279 149468534.17079577 -23.03 -45.55 577.0
83784 1976-10-07 18:00:00 1800 24.59375 17.203125 45 949.0 100.12070700382155 -36.20460221703682 407356.06872253114 283.08969868044767 41.11223528797183 149458097.7783083 -23.03 -45.55 577.0
83784 1976-10-08 00:00:00 0 16.796875 14.203125 75 951.5 57.29973062423482 41.15630530979131 399806.6985618132 240.44031256700416 -39.46365325911636 149455568.1617566 -23.03 -45.55 577.0
83784 1976-10-08 12:00:00 1200 19.796875 15.796875 65 951.0 258.85248598518393 -44.651648578078664 409231.10191101895 74.15559863130841 45.784640019216546 149425414.0134697 -23.03 -45.55 577.0
83784 1976-10-08 18:00:00 1800 27.0 18.796875 44 945.5 101.3942211741402 -47.1956899805034 409742.7814255619 282.59290443629993 41.21378282349099 149415042.21125266 -23.03 -45.55 577.0
83784 1976-10-09 00:00:00 0 19.59375 17.203125 78 946.5 61.49397910862374 30.679164552935845 402097.6106267504 239.99112414919765 -39.292403892989896 149412561.7014946 -23.03 -45.55 577.0
83784 1976-10-09 12:00:00 1200 21.796875 17.40625 63 946.0 268.06200810275686 -36.192505856309914 409556.982182137 74.59824249904642 46.01779266449887 149382516.5824527 -23.03 -45.55 577.0
83784 1976-10-09 18:00:00 1800 18.0 17.796875 98 944.0 103.44392470072228 -58.08159074695803 411344.7515131624 282.0972652751726 41.31437645670584 149372211.26822472 -23.03 -45.55 577.0
83784 1976-10-10 00:00:00 0 15.796875 15.3984375 96 946.5 64.90690441420848 20.179444474915204 403871.2088966682 239.54704011448686 -39.11868700335738 149369781.34321272 -23.03 -45.55 577.0
83784 1976-10-10 12:00:00 1200 19.0 17.203125 83 948.0 275.30539535920445 -27.171724192603183 409074.9830182587 75.04410218324904 46.24680922140762 149339848.4516499 -23.03 -45.55 577.0
83784 1976-10-10 18:00:00 1800 23.0 18.203125 62 946.5 107.52357982596443 -68.84287339152705 412054.4454716157 281.60296035407174 41.41408066101631 149329610.0659771 -23.03 -45.55 577.0
83784 1976-10-11 00:00:00 0 17.59375 15.6015625 81 950.5 67.96210138406732 9.682917790403998 404996.66099828156 239.10822376211948 -38.94254005867191 149327230.7956448 -23.03 -45.55 577.0
83784 1976-10-11 12:00:00 1200 20.59375 16.59375 66 952.0 281.340384420905 -17.803310401840232 407711.563707327 75.4930743960948 46.471540825848436 149297410.59063968 -23.03 -45.55 577.0
