CODIGO ESTACAO: 83358 
LATITUDE ESTACAO: -15.83 
bin_center media erro nobs
-86.0869565217 -0.380748724767 0.09278294806355084 206
-78.2608695652 -0.306817689589 0.061250612522358756 471
-70.4347826087 -0.105747293557 0.05432353860837156 573
-62.6086956522 -0.269922231968 0.04945291905408249 729
-54.7826086957 -0.0739237989258 0.04297562689851695 976
-46.9565217391 -0.112377000368 0.040858647278001814 1017
-39.1304347826 -0.0940290474714 0.04449537128878118 912
-31.3043478261 -0.127592074284 0.045702174296795316 822
-23.4782608696 -0.160861045158 0.04635545273629197 820
-15.652173913 -0.103237502856 0.046690509060588775 834
-7.82608695652 -0.141632075665 0.04679685666287492 821
0.0 -0.209608109121 0.04755507452315068 796
7.82608695652 -0.168394127008 0.047065355582413926 830
15.652173913 -0.132507429294 0.048399644948910595 813
23.4782608696 -0.0337053697524 0.04733241094910317 827
31.3043478261 -0.190776003998 0.04606570443643143 851
39.1304347826 -0.118437757374 0.045512140714459706 893
46.9565217391 -0.146672937935 0.04156186956772952 1030
54.7826086957 -0.172157311888 0.04114683787129913 991
62.6086956522 -0.18227640123 0.051019336524062535 720
70.4347826087 -0.21407443179 0.053428155068778134 598
78.2608695652 -0.16610092426 0.059989068196220414 494
86.0869565217 -0.214750072411 0.09382798182011343 213
