CODIGO ESTACAO: 83423 
LATITUDE ESTACAO: -16.66 
bin_center media erro nobs
-86.0869565217 0.0753582625207 0.07579794164923705 279
-78.2608695652 -0.00244354264208 0.049580919206900935 703
-70.4347826087 0.109504385364 0.045566723936996956 865
-62.6086956522 0.0264214742285 0.04149957983883737 1043
-54.7826086957 0.0611157680543 0.03537255896944959 1440
-46.9565217391 0.10036841803 0.03418383383266044 1540
-39.1304347826 0.125691942023 0.03676915189603577 1383
-31.3043478261 0.0212800862922 0.03768130408679252 1271
-23.4782608696 0.0239132688055 0.038642355175923584 1233
-15.652173913 0.0198198038419 0.03880654866201374 1173
-7.82608695652 0.0697619051579 0.037881179045699855 1217
0.0 0.101008142064 0.03900342162409172 1213
7.82608695652 0.0638059121035 0.03827294553317315 1202
15.652173913 0.0897212557762 0.039725151812230845 1198
23.4782608696 0.115217680882 0.03775245946521775 1223
31.3043478261 0.0672618752 0.03710984593095224 1294
39.1304347826 0.0886277682905 0.03642901321128656 1358
46.9565217391 0.0786040953994 0.03326057863205384 1599
54.7826086957 0.0741550359752 0.0353453545436259 1381
62.6086956522 0.0492765220892 0.04084309499628732 1066
70.4347826087 0.0603065794891 0.04694426486989898 849
78.2608695652 0.0765178692775 0.051874770936534934 691
86.0869565217 -0.00700620854445 0.07395328898374995 318
