CODIGO ESTACAO: 83184 
LATITUDE ESTACAO: -11.21 
bin_center media erro nobs
-86.0869565217 -0.0673770374231 0.08698038011068711 278
-78.2608695652 -0.126063782936 0.05069717829663651 759
-70.4347826087 -0.150529954974 0.042919723647423164 994
-62.6086956522 -0.0453673196456 0.03884672911134393 1260
-54.7826086957 -0.0799440839731 0.03582496121400634 1379
-46.9565217391 -0.0928114140861 0.037806909692127424 1288
-39.1304347826 -0.167732571211 0.038706833229474866 1217
-31.3043478261 -0.0646497910977 0.039693875372435905 1188
-23.4782608696 -0.178351379461 0.04064717086003344 1137
-15.652173913 -0.155152008839 0.04067070005507439 1131
-7.82608695652 -0.110405212153 0.04094278507105803 1116
0.0 -0.0932998587735 0.038670564918216944 1159
7.82608695652 -0.127713231736 0.040338787683898696 1123
15.652173913 -0.121164801277 0.040302173155646735 1142
23.4782608696 -0.118746325087 0.0399990430546565 1153
31.3043478261 -0.0806557598738 0.0396931084057153 1159
39.1304347826 -0.067388999337 0.039401946197402136 1209
46.9565217391 -0.11560995979 0.037409001571768505 1306
54.7826086957 -0.110382350973 0.03631626893497989 1427
62.6086956522 -0.0788498406164 0.038874613914963975 1230
70.4347826087 -0.105828191226 0.04364354470863904 976
78.2608695652 -0.0653753639944 0.05103171934764502 692
86.0869565217 -0.048699801145 0.08451590901629744 280
