CODIGO ESTACAO: 83332 
LATITUDE ESTACAO: -14.10 
bin_center media erro nobs
-86.0869565217 -0.233862198207 0.07533700197932286 312
-78.2608695652 -0.200543173149 0.04576406832301139 824
-70.4347826087 -0.173091769332 0.041670527020427915 985
-62.6086956522 -0.159207088898 0.03639388915081183 1273
-54.7826086957 -0.040985184701 0.03240067560972741 1730
-46.9565217391 -0.0779366234247 0.03311684608768814 1653
-39.1304347826 -0.13075658726 0.03399717330074576 1500
-31.3043478261 -0.151395030623 0.03545048380706201 1430
-23.4782608696 -0.106338925971 0.035985241195355566 1370
-15.652173913 -0.137146064669 0.03677071806034367 1347
-7.82608695652 -0.175641596934 0.03618461775832819 1343
0.0 -0.156802708877 0.03622050863348996 1357
7.82608695652 -0.120718947726 0.0356891120957114 1368
15.652173913 -0.116451230623 0.03672322324264328 1364
23.4782608696 -0.0705470166218 0.03581558009678256 1394
31.3043478261 -0.122413567416 0.03545323456898936 1416
39.1304347826 -0.109903114946 0.0347886239346888 1471
46.9565217391 -0.100726373777 0.03216010824486259 1720
54.7826086957 -0.0607711328915 0.032701626401720495 1706
62.6086956522 -0.13669812867 0.03801365168539115 1264
70.4347826087 -0.132899595917 0.04222718681467054 987
78.2608695652 -0.13121190067 0.0457903884001056 848
86.0869565217 -0.0883184416149 0.07205582866437676 309
