CODIGO ESTACAO: 83784 
LATITUDE ESTACAO: -23.03 
bin_center media erro nobs
-86.0869565217 -0.562979959764 0.1370406287212396 87
-78.2608695652 -0.317964238174 0.10259517141573345 196
-70.4347826087 -0.294352115787 0.08380361823835786 290
-62.6086956522 -0.332663803072 0.07669651042382729 332
-54.7826086957 -0.243545791515 0.06648925531795223 440
-46.9565217391 -0.186941755051 0.05728154251071996 567
-39.1304347826 -0.391229085864 0.057573424340181596 565
-31.3043478261 -0.154898914434 0.06518295956229375 463
-23.4782608696 -0.203835650531 0.06365134712428124 488
-15.652173913 -0.306669526145 0.06568910960424 459
-7.82608695652 -0.225308994121 0.0652847873617184 456
0.0 -0.22807693592 0.0660620689740758 467
7.82608695652 -0.160018756745 0.06243025763290399 478
15.652173913 -0.246256686716 0.06504770881433776 480
23.4782608696 -0.364043448047 0.0637822325593254 479
31.3043478261 -0.236203854388 0.06227235149651424 514
39.1304347826 -0.292790071159 0.05739054244556212 597
46.9565217391 -0.286020808462 0.05941066737471052 587
54.7826086957 -0.358078082746 0.06647086642344521 438
62.6086956522 -0.333035979161 0.07235099148916324 350
70.4347826087 -0.356993466409 0.08213545952941563 272
78.2608695652 -0.250794166908 0.10010493806128423 201
86.0869565217 -0.181759657558 0.13348348944914737 91
