CODIGO ESTACAO: 83374 
LATITUDE ESTACAO: -15.91 
bin_center media erro nobs
-86.0869565217 -0.366910508018 0.07027843558525265 345
-78.2608695652 -0.268700589807 0.046268897971421065 805
-70.4347826087 -0.0793419992664 0.04111579164596786 1019
-62.6086956522 -0.128857327055 0.03744324802389544 1273
-54.7826086957 -0.0328882408399 0.0312691085816574 1742
-46.9565217391 -0.109808054502 0.031097590929850965 1782
-39.1304347826 -0.0218616175493 0.03307187686108521 1572
-31.3043478261 -0.0643822804238 0.03440670358545184 1468
-23.4782608696 -0.0883271400018 0.03542168234635611 1446
-15.652173913 -0.127536048915 0.03518301560404142 1386
-7.82608695652 -0.0791527529327 0.03501871791981876 1443
0.0 -0.120780923356 0.03528503997885537 1397
7.82608695652 -0.126443283507 0.03490295230834341 1440
15.652173913 -0.0503470731963 0.03485781049536468 1417
23.4782608696 -0.148482155376 0.033950712323133535 1449
31.3043478261 -0.0476896193945 0.03426641438163806 1506
39.1304347826 -0.0422475897944 0.033447536038472704 1585
46.9565217391 0.0228222827401 0.031053168613053798 1826
54.7826086957 -0.103267507297 0.03237354004700403 1668
62.6086956522 -0.138383236728 0.03681397307943663 1262
70.4347826087 -0.108214207618 0.04178592897470277 1003
78.2608695652 -0.148627309154 0.045444309062967335 819
86.0869565217 -0.171932203001 0.06942148372323177 357
