CODIGO ESTACAO: 82331 
LATITUDE ESTACAO: -3.10 
bin_center media erro nobs
-86.0869565217 0.0497922224718 0.08469282322656511 253
-78.2608695652 -0.0562057980672 0.04366504426406954 839
-70.4347826087 -0.0119782635484 0.03408200334254986 1536
-62.6086956522 -0.0191687164771 0.03050642545708571 1862
-54.7826086957 0.0102204706032 0.03238199442400914 1662
-46.9565217391 -0.00432693994884 0.03356682541472963 1555
-39.1304347826 0.0118106789322 0.034633517370004585 1477
-31.3043478261 -0.0479587472116 0.035173957028369354 1408
-23.4782608696 -0.0857184935948 0.03480994203407964 1432
-15.652173913 -0.0993085119552 0.034586681131931495 1372
-7.82608695652 -0.0727884103246 0.03510490236209648 1410
0.0 -0.105029570819 0.03452810807451861 1414
7.82608695652 -0.044169753258 0.03538782632223358 1381
15.652173913 -0.000167409775953 0.035746391511529 1401
23.4782608696 -0.0615227446533 0.035583487032026635 1409
31.3043478261 -0.106235501821 0.03421414226049967 1445
39.1304347826 0.0235626295202 0.03498401979069824 1436
46.9565217391 -0.0222056139935 0.034155787996669976 1504
54.7826086957 -0.023112582902 0.03185733973103 1655
62.6086956522 -0.0195777986722 0.031075968082160312 1817
70.4347826087 -0.0379973024854 0.03388956573162901 1549
78.2608695652 -0.0786752779756 0.0459073517159777 840
86.0869565217 -0.000743243476209 0.08780649225814989 237
