--------------------
BDMEP - INMET
--------------------
Estação           : TEFE - AM (OMM: 82317)
Latitude  (graus) : -3.83
Longitude (graus) : -64.7
Altitude  (metros): 47.00
Estação Operante
Inicio de operação: 04/01/1929
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82317;01/02/1970;1200;26.2;24.6;88;1005.9;;;8;
82317;01/02/1970;1800;30.6;25.8;67;1005.2;;;7;
82317;02/02/1970;0000;28.2;25.4;79;1003.9;;;9;
82317;02/02/1970;1200;24.6;23.6;92;1004.6;;;8;
82317;02/02/1970;1800;27.4;24.6;79;1003.9;;;6;
82317;03/02/1970;0000;27.2;25.4;86;1003.9;;;9;
82317;03/02/1970;1200;24.8;23.8;92;1003.9;;;8;
82317;03/02/1970;1800;30.2;27.6;82;1005.2;;;5;
82317;04/02/1970;0000;27;25.2;86;1002.6;;;9;
82317;04/02/1970;1200;25.8;24;86;1004.6;;;9;
82317;04/02/1970;1800;25.4;23;81;1005.9;;;9;
82317;05/02/1970;0000;23.6;22.4;90;1006.6;;;9;
82317;05/02/1970;1200;24.8;22.8;83;1005.9;;;5;
82317;05/02/1970;1800;32;28.8;78;1003.9;;;4;
82317;06/02/1970;0000;28;25.8;83;1006.6;;;9;
82317;06/02/1970;1200;26.6;24.4;83;1005.2;;;5;
82317;06/02/1970;1800;30.2;26.8;76;1001.9;;;4;
82317;07/02/1970;0000;24.8;24.2;96;1002.6;;;9;
82317;07/02/1970;1200;23.8;22.8;91;1003.9;;;4;
82317;07/02/1970;1800;29.4;25.8;74;1001.9;;;6;
82317;08/02/1970;0000;26;24.4;87;1001.2;;;9;
82317;08/02/1970;1200;24.4;23.6;94;1006.6;;;7;
82317;08/02/1970;1800;27.8;25.6;83;1004.6;;;7;
82317;09/02/1970;0000;25.2;24.4;93;1003.9;;;1;
82317;09/02/1970;1200;23.4;23.4;100;1009.2;;;8;
82317;09/02/1970;1800;28.4;26;82;1007.9;;;6;
82317;10/02/1970;0000;25.2;24;90;1006.6;;;9;
82317;10/02/1970;1200;24.2;23.4;93;1009.9;;;7;
82317;10/02/1970;1800;31.8;28.6;78;1007.9;;;5;
82317;11/02/1970;0000;25.6;24.4;90;1007.2;;;9;
82317;11/02/1970;1200;24.8;24;94;1009.9;;;8;
82317;11/02/1970;1800;21.8;21.8;100;1008.6;;;8;
82317;12/02/1970;0000;23.4;22.6;93;1009.2;;;9;
82317;12/02/1970;1200;25.2;24;90;1008.6;;;4;
82317;12/02/1970;1800;32;27.6;71;1005.9;;;5;
82317;13/02/1970;0000;26;24.4;87;1008.6;;;9;
82317;13/02/1970;1200;25.8;24;86;1007.9;;;4;
82317;13/02/1970;1800;32.2;26.8;64;1005.2;;;5;
82317;14/02/1970;0000;27.6;25.4;83;1006.6;;;9;
82317;14/02/1970;1200;24.4;24;97;1006.6;;;7;
82317;14/02/1970;1800;30;27;78;1003.2;;;6;
82317;15/02/1970;0000;26.6;25.2;89;1003.2;;;9;
82317;15/02/1970;1200;25.4;24.8;95;1006.6;;;8;
82317;15/02/1970;1800;30;26.5;75;1001.9;;;6;
82317;16/02/1970;0000;25.6;24.8;93;1003.9;;;9;
82317;16/02/1970;1200;24.8;24.2;96;1006.6;;;8;
82317;16/02/1970;1800;28.8;26;79;1002.6;;;7;
82317;17/02/1970;0000;26;25.2;94;1002.6;;;9;
82317;17/02/1970;1200;24.8;24.4;97;1006.6;;;8;
82317;17/02/1970;1800;29.6;26.2;75;1004.6;;;7;
82317;18/02/1970;0000;24.4;24;97;1003.9;;;9;
82317;18/02/1970;1200;25;24.8;98;1006.6;;;7;
82317;18/02/1970;1800;30;26.2;73;1004.6;;;7;
82317;19/02/1970;0000;26.8;25.4;89;1004.6;;;9;
82317;19/02/1970;1200;26;25.2;94;1005.9;;;7;
82317;19/02/1970;1800;31.8;26.8;66;1001.9;;;6;
82317;20/02/1970;0000;26.8;25.6;91;1004.6;;;9;
82317;20/02/1970;1200;23.6;23.4;98;1006.6;;;7;
82317;20/02/1970;1800;29.2;25.6;74;1004.6;;;7;
82317;21/02/1970;0000;24.4;23.4;92;1002.6;;;9;
82317;21/02/1970;1200;27.2;25;83;1006.6;;;4;
82317;21/02/1970;1800;31.6;26.8;67;1003.9;;;5;
82317;22/02/1970;0000;26.6;25.4;90;1003.9;;;9;
82317;22/02/1970;1200;26.6;25.4;90;1007.2;;;7;
82317;22/02/1970;1800;30.4;27.4;78;1003.9;;;6;
82317;23/02/1970;0000;24.8;24.2;96;1004.6;;;9;
82317;23/02/1970;1200;23.8;23.4;97;1008.6;;;9;
82317;23/02/1970;1800;28.2;25.4;79;1005.9;;;6;
82317;24/02/1970;0000;25;24.2;94;1006.6;;;9;
82317;24/02/1970;1200;24;23.6;97;1006.6;;;7;
82317;24/02/1970;1800;28.4;25.2;76;1005.2;;;7;
82317;25/02/1970;0000;26;25;92;1007.2;;;9;
82317;25/02/1970;1200;24.4;24;97;1007.2;;;8;
82317;25/02/1970;1800;28;26;85;1005.2;;;7;
82317;26/02/1970;0000;24.4;23.6;94;1005.2;;;9;
82317;26/02/1970;1200;24.6;24;95;1007.2;;;8;
82317;26/02/1970;1800;30.2;26.8;76;1003.9;;;5;
82317;27/02/1970;0000;26.2;25;90;1005.2;;;9;
82317;27/02/1970;1200;26.6;25;87;1005.9;;;6;
82317;27/02/1970;1800;28.2;25.8;82;1002.6;;;6;
82317;28/02/1970;0000;27;25.8;90;1003.9;;;9;
82317;28/02/1970;1200;27.8;26;86;1003.9;;;5;
82317;28/02/1970;1800;32.6;27.6;67;1001.2;;;6;
82317;01/03/1970;0000;25;23.6;89;1003.2;;;9;
82317;01/03/1970;1200;25.6;24.6;92;1003.9;;;7;
82317;01/03/1970;1800;31.6;27.2;70;999.9;;;6;
82317;02/03/1970;0000;24.2;23.8;96;1002.6;;;9;
82317;02/03/1970;1200;24.6;24;95;1006.6;;;9;
82317;02/03/1970;1800;25.4;24;89;1003.9;;;7;
82317;03/03/1970;0000;25.8;24.8;92;1003.2;;;9;
82317;03/03/1970;1200;24.6;23.6;92;1006.6;;;7;
82317;03/03/1970;1800;30.2;26.8;76;1004.6;;;5;
82317;04/03/1970;0000;27.6;25.6;85;1003.9;;;9;
82317;04/03/1970;1200;25.2;24.2;92;1007.9;;;7;
82317;04/03/1970;1800;29.4;25.6;73;1005.2;;;7;
82317;05/03/1970;0000;25.8;24.6;91;1003.9;;;9;
82317;05/03/1970;1200;25.6;24.6;92;1009.2;;;7;
82317;05/03/1970;1800;30.6;26.8;73;1005.9;;;6;
82317;06/03/1970;0000;24.6;23.6;92;1005.9;;;9;
82317;06/03/1970;1200;23.6;23.2;97;1009.2;;;7;
