--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82024;30/01/1961;0000;28.7;25.2;74;993.8;9;5;2;
82024;30/01/1961;1200;26.9;23.9;77;996.3;9;5;7;
82024;30/01/1961;1800;32.8;26.7;60;995.6;5;3;8;
82024;31/01/1961;0000;28.9;25.7;77;996;9;3;5;
82024;31/01/1961;1200;26.4;23.7;79;997.1;9;3;8;
82024;31/01/1961;1800;31.2;26.2;67;994.7;9;5;9;
82024;01/02/1961;0000;28.3;25.4;78;995.2;9;5;7;
82024;01/02/1961;1200;25.1;21.9;74;995.8;9;7;6;
82024;01/02/1961;1800;31.8;25.9;61;994.8;9;3;8;
82024;02/02/1961;0000;28.8;25;72;993.9;9;3;6;
82024;02/02/1961;1200;26.7;24;79;996.3;5;5;6;
82024;02/02/1961;1800;32;26.3;62;993.5;5;3;8;
82024;03/02/1961;0000;28.5;25;74;995;5;3;6;
82024;03/02/1961;1200;26;24.5;88;997.1;5;7;7;
82024;03/02/1961;1800;31.7;27.2;69;994.8;5;7;8;
82024;04/02/1961;0000;28.9;26.2;80;995.2;5;5;6;
82024;04/02/1961;1200;26.1;24.1;84;997.5;5;7;6;
82024;04/02/1961;1800;31.2;25;59;996.4;9;5;8;
82024;05/02/1961;0000;26.8;25.7;92;996.3;14;9;8;
82024;05/02/1961;1200;27.9;26.3;88;998;5;3;7;
82024;05/02/1961;1800;30.3;27;76;995.9;5;3;8;
82024;06/02/1961;0000;28.2;26.1;85;995.2;9;1;5;
82024;06/02/1961;1200;27.5;25.6;85;995.5;9;5;6;
82024;06/02/1961;1800;33.2;26.9;59;993.5;9;5;7;
82024;07/02/1961;0000;30;26;72;994.3;9;5;7;
82024;07/02/1961;1200;26.9;22.7;69;996.8;5;7;5;
82024;07/02/1961;1800;33.3;25.2;50;995.4;9;5;7;
