--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 25/08/1976 a 25/08/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82024;08/10/1976;1200;27.8;25.8;85;1001.6;32;2;9;
82024;08/10/1976;1800;33.3;24.9;50;997.6;5;3;8;
82024;09/10/1976;0000;29.2;25.7;76;997.5;9;2;9;
82024;09/10/1976;1200;28.2;25;77;1000.3;9;2;7;
82024;09/10/1976;1800;34.2;25.6;50;997;5;3;7;
82024;10/10/1976;0000;30;24.8;66;996.6;5;2;4;
82024;10/10/1976;1200;27.9;24.7;77;1000.3;14;3;9;
82024;10/10/1976;1800;34.6;25.5;49;997;5;3;6;
82024;11/10/1976;0000;30.6;25.3;66;997.2;14;1;3;
82024;11/10/1976;1200;26.2;25;91;1001.8;23;1;9;
82024;11/10/1976;1800;32.1;25;56;1001.1;23;1;8;
82024;12/10/1976;0000;27;24.8;84;1000.2;23;3;3;
82024;12/10/1976;1200;26.5;24.8;87;1005.1;23;2;9;
82024;12/10/1976;1800;33.7;24.5;47;1001.9;9;3;6;
82024;13/10/1976;0000;29.2;24.4;67;1000.8;18;2;5;
82024;13/10/1976;1200;28;23.5;69;1005.8;5;3;6;
82024;13/10/1976;1800;34.3;24.5;44;1000.4;14;2;5;
82024;14/10/1976;0000;30;25;67;999.8;18;1;0;
82024;14/10/1976;1200;29.3;24.7;69;1003.4;14;2;7;
82024;14/10/1976;1800;35;24.7;43;999.9;5;2;6;
82024;15/10/1976;0000;30.9;24.7;60;998.8;9;1;2;
82024;15/10/1976;1200;28;24.1;73;1003;5;2;7;
82024;15/10/1976;1800;35.5;24.6;41;1000.4;14;3;7;
82024;16/10/1976;0000;31.5;24.2;55;998.4;5;3;7;
82024;16/10/1976;1200;28;22.2;61;1001.8;5;5;6;
82024;16/10/1976;1800;34.8;25.2;46;998.4;14;1;7;
82024;17/10/1976;0000;30.6;24.8;63;998.2;23;1;6;
82024;17/10/1976;1200;27.3;24.1;77;1001.6;5;3;9;
82024;17/10/1976;1800;34.2;25;47;998.4;14;3;9;
82024;18/10/1976;0000;29;24.8;71;998.2;9;3;3;
82024;18/10/1976;1200;28.5;25.1;76;1001.4;5;2;7;
82024;18/10/1976;1800;34.5;22.5;35;998;5;5;5;
82024;19/10/1976;0000;29.8;25.2;69;997.8;14;1;2;
82024;19/10/1976;1200;28.6;24.1;69;1001.1;5;7;4;
82024;19/10/1976;1800;35.2;25;44;998;5;5;5;
82024;20/10/1976;0000;31;25.8;66;998.2;5;3;2;
82024;20/10/1976;1200;28.5;25;75;1001.9;5;3;8;
82024;20/10/1976;1800;34.8;25.6;48;997.6;9;3;9;
82024;21/10/1976;0000;24.8;24;94;999.2;23;1;1;
82024;21/10/1976;1200;24.9;23.9;92;1002.8;23;1;1;
82024;21/10/1976;1800;29.9;25.3;69;999.2;5;5;9;
82024;22/10/1976;0000;24.7;23.9;94;1001.8;23;3;1;
82024;22/10/1976;1200;24.2;23.8;97;1003;36;2;9;
82024;22/10/1976;1800;31;25.1;62;998.7;14;1;6;
82024;23/10/1976;0000;28.2;25.6;81;998.7;14;1;3;
82024;23/10/1976;1200;27.3;25.1;84;1001.8;18;1;6;
82024;23/10/1976;1800;30.8;25.2;64;998.8;5;5;1;
