--------------------
BDMEP - INMET
--------------------
Estação           : PALMAS - TO (OMM: 83033)
Latitude  (graus) : -10.19
Longitude (graus) : -48.3
Altitude  (metros): 280.00
Estação Operante
Inicio de operação: 08/10/1993
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83033;29/12/1993;1200;25.6;23.3;82;986.9;;;5;
83033;29/12/1993;1800;31.4;24.7;56;982.9;;;6;
83033;30/12/1993;0000;24.9;23.7;90;985.8;;;3;
83033;30/12/1993;1200;27.8;24.9;78;984;;;0;
83033;30/12/1993;1800;29.9;25.7;70;982.8;;;5;
83033;31/12/1993;0000;27.1;24.9;83;983.2;;;0;
83033;31/12/1993;1200;27.1;24.1;77;988.8;;;6;
83033;31/12/1993;1800;25.5;24.6;93;985.8;;;7;
83033;01/01/1994;0000;23.1;22.1;91;987.1;;;2;
83033;01/01/1994;1200;27.3;24.3;77;988.7;;;2;
83033;01/01/1994;1800;33.3;25.7;53;985.6;;;6;
83033;02/01/1994;0000;28.1;23.1;64;985.9;;;3;
83033;02/01/1994;1200;26.7;23.1;73;986.8;;;5;
83033;02/01/1994;1800;31.9;25;55;981.8;;;5;
83033;03/01/1994;0000;26.9;25.1;86;983.8;;;0;
83033;03/01/1994;1200;25.7;23.1;79;985.9;;;4;
83033;03/01/1994;1800;31.3;24.3;54;982.9;;;5;
83033;04/01/1994;0000;25.9;24.1;86;983.8;;;0;
83033;04/01/1994;1200;27.6;24.3;75;986.8;;;4;
83033;04/01/1994;1800;29.7;24.6;64;983.9;;;5;
83033;05/01/1994;0000;27.1;24.3;79;984.9;;;6;
83033;05/01/1994;1200;23.9;22.3;86;987.7;;;7;
83033;05/01/1994;1800;24.7;23.6;91;984.9;;;7;
83033;06/01/1994;0000;23.7;23.3;97;986.9;;;5;
83033;06/01/1994;1200;24.7;23;86;986.8;;;5;
83033;06/01/1994;1800;30.1;25.7;69;983.9;;;4;
83033;07/01/1994;0000;25.1;24;91;984.8;;;4;
83033;07/01/1994;1200;24.1;23.2;92;985;;;6;
83033;07/01/1994;1800;28.3;24.4;71;981.6;;;5;
83033;08/01/1994;0000;24;23.3;94;982.9;;;0;
83033;08/01/1994;1200;24.7;23.3;88;985.7;;;5;
83033;08/01/1994;1800;31.8;25.3;58;985.9;;;4;
83033;09/01/1994;0000;22.1;21.7;96;983.9;;;7;
83033;09/01/1994;1200;24.1;22.5;87;985.8;;;6;
83033;09/01/1994;1800;30.9;25.2;62;981;;;5;
83033;10/01/1994;0000;21.1;19.9;89;982;;;3;
83033;10/01/1994;1200;27.3;25.2;84;984;;;4;
83033;10/01/1994;1800;29.3;26.7;81;982.7;;;5;
83033;11/01/1994;0000;25.1;24.1;92;983.9;;;0;
83033;11/01/1994;1200;26.9;24.9;84;985.7;;;4;
83033;11/01/1994;1800;29;25.1;72;983.8;;;4;
83033;12/01/1994;0000;27.5;21.3;56;985.9;;;6;
83033;12/01/1994;1200;23.7;22.5;90;986.7;;;5;
83033;12/01/1994;1800;29.1;23.9;63;984.1;;;4;
83033;13/01/1994;0000;26.9;24.3;80;986.9;;;3;
83033;13/01/1994;1200;26;24;84;985.9;;;3;
83033;13/01/1994;1800;31.3;24.3;54;982.9;;;5;
83033;14/01/1994;0000;22.7;21.3;88;985.7;;;6;
83033;14/01/1994;1200;24.5;23;87;985.1;;;4;
83033;14/01/1994;1800;22.5;21.7;93;983.9;;;3;
83033;15/01/1994;0000;22.7;22.5;98;984.4;;;0;
83033;15/01/1994;1200;24.7;23.3;88;986.7;;;5;
83033;15/01/1994;1800;27.5;23.7;72;984.7;;;6;
83033;16/01/1994;0000;23.3;22.9;96;983;;;0;
83033;16/01/1994;1200;24.1;22.9;90;986.8;;;7;
83033;16/01/1994;1800;29.3;24;63;983.6;;;5;
83033;17/01/1994;0000;25.5;24.5;92;983;;;3;
83033;17/01/1994;1200;25;23;84;986.9;;;6;
83033;17/01/1994;1800;29.1;23.9;63;984.1;;;4;
83033;18/01/1994;0000;22.7;22.5;98;984.4;;;0;
83033;18/01/1994;1200;26.5;24.1;81;984.1;;;6;
83033;18/01/1994;1800;29.6;25.2;69;981;;;6;
83033;19/01/1994;0000;24.3;23;89;982.5;;;0;
83033;19/01/1994;1200;26.5;24.3;83;985;;;5;
83033;19/01/1994;1800;30.1;25.2;66;982.3;;;4;
83033;20/01/1994;0000;26.1;24.8;90;983.6;;;5;
83033;20/01/1994;1200;27.3;25.2;84;986;;;5;
83033;20/01/1994;1800;28.4;24.9;74;983.4;;;6;
83033;21/01/1994;0000;26.7;24.9;86;984.8;;;0;
83033;21/01/1994;1200;25.8;24.3;88;985.8;;;5;
83033;21/01/1994;1800;26.7;24.9;86;982.8;;;7;
83033;22/01/1994;0000;27.1;24.3;79;984.8;;;6;
83033;22/01/1994;1200;20.6;20.4;98;985.4;;;7;
83033;22/01/1994;1800;29.6;25.2;69;983.5;;;5;
83033;23/01/1994;0000;26.1;24.8;90;983.6;;;3;
83033;23/01/1994;1200;25.9;24;85;986;;;4;
83033;23/01/1994;1800;30.8;25.8;66;983.5;;;6;
83033;24/01/1994;0000;24.7;23.9;93;984.6;;;0;
83033;24/01/1994;1200;25.7;24.5;90;986.9;;;5;
83033;24/01/1994;1800;25.6;23.6;84;984.8;;;4;
83033;25/01/1994;0000;25;23.1;84;987.7;;;;
83033;25/01/1994;1200;25.9;24.9;92;987.7;;;3;
83033;25/01/1994;1800;25.3;23.5;85;983.7;;;4;
83033;26/01/1994;0000;23.5;23;96;984.1;;;5;
83033;26/01/1994;1200;27.1;25;84;985.9;;;3;
83033;26/01/1994;1800;25.5;23.5;84;982.8;;;3;
83033;27/01/1994;0000;24.7;24.1;95;983.9;;;3;
83033;27/01/1994;1200;25.3;23.9;89;986;;;7;
83033;27/01/1994;1800;31.5;25.4;60;983.9;;;4;
83033;28/01/1994;0000;23.7;23.4;97;984;;;6;
83033;28/01/1994;1200;26.3;24.2;83;985.8;;;2;
83033;28/01/1994;1800;33.3;26.7;58;986;;;4;
83033;29/01/1994;0000;22.1;21.9;98;982.8;;;3;
83033;29/01/1994;1200;25;23.2;85;985.1;;;3;
83033;29/01/1994;1800;26.9;25.5;89;982.8;;;5;
83033;30/01/1994;0000;24.9;23.6;89;983.3;;;5;
83033;30/01/1994;1200;26.5;24.7;86;986.8;;;4;
83033;30/01/1994;1800;25.2;23;82;984.9;;;5;
83033;31/01/1994;0000;24.6;23.1;88;984;;;4;
83033;31/01/1994;1200;24.2;23.3;92;987.7;;;6;
83033;31/01/1994;1800;26.9;23.6;75;983.4;;;5;
83033;01/02/1994;0000;24.4;23.7;94;983.6;;;0;
83033;14/05/1994;1200;28.1;23.3;65;986.1;;;1;
83033;14/05/1994;1800;33.3;30.3;80;984;;;6;
83033;15/05/1994;0000;23.5;22.3;90;985.3;;;0;
83033;15/05/1994;1200;27.1;23.7;74;986.3;;;3;
83033;15/05/1994;1800;33.7;24.5;45;984.3;;;5;
83033;16/05/1994;0000;24.5;23.1;88;985.4;;;0;
83033;16/05/1994;1200;26.5;23.4;76;987.1;;;7;
83033;16/05/1994;1800;33.5;24.5;46;984.4;;;7;
83033;17/05/1994;0000;25.2;23.4;85;985.6;;;2;
83033;17/05/1994;1200;25.5;24.1;89;987.9;;;6;
83033;17/05/1994;1800;33.2;23.5;42;984.2;;;4;
83033;18/05/1994;0000;23.2;22.2;91;986.1;;;0;
83033;18/05/1994;1200;27.3;23.3;70;987;;;6;
83033;18/05/1994;1800;32.5;23.1;43;985;;;6;
83033;19/05/1994;0000;23.1;22.1;91;985;;;3;
83033;19/05/1994;1200;25.4;22.3;75;987.7;;;5;
83033;19/05/1994;1800;33.4;22.5;36;985.7;;;5;
83033;20/05/1994;0000;23.4;21.5;84;985;;;0;
83033;20/05/1994;1200;27.2;22.5;65;986;;;2;
83033;20/05/1994;1800;34.3;22.1;31;984.7;;;2;
