--------------------
BDMEP - INMET
--------------------
Estação           : BENJAMIN CONSTANT - AM (OMM: 82410)
Latitude  (graus) : -4.38
Longitude (graus) : -70.03
Altitude  (metros): 65.00
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82410;29/01/1970;0000;24.7;23;86;1011.9;14;1;1;
82410;29/01/1970;1200;23.3;22.7;95;1013.9;14;3;4;
82410;29/01/1970;1800;31.1;26.3;67;1012.2;5;5;5;
82410;30/01/1970;0000;26.4;25.1;90;1010.6;0;0;1;
82410;30/01/1970;1200;24.5;23.7;94;1013.9;5;1;1;
82410;30/01/1970;1800;28.1;24.7;74;1012.6;32;3;6;
82410;31/01/1970;0000;25.1;23.9;90;1011.2;36;1;1;
82410;31/01/1970;1200;24.1;22.9;89;1013;5;1;4;
82410;31/01/1970;1800;26.1;24.1;84;1013;36;3;1;
82410;01/02/1970;0000;24.7;23.3;88;1012.2;5;1;1;
82410;01/02/1970;1200;23.6;22.8;93;1013.6;9;1;1;
82410;01/02/1970;1800;30.1;25.9;70;1013.2;5;3;5;
82410;02/02/1970;0000;24.7;23.3;88;1010.8;9;1;1;
82410;02/02/1970;1200;22.7;21.8;92;1014.3;14;1;1;
82410;02/02/1970;1800;25.1;23;83;1012.2;9;1;1;
82410;03/02/1970;0000;23.9;23;92;1011.1;9;1;1;
82410;03/02/1970;1200;22.3;21.2;91;1013.6;5;1;1;
82410;03/02/1970;1800;24.7;23.1;87;1014.2;9;3;1;
82410;04/02/1970;0000;23.7;22.8;92;1013.2;0;0;1;
82410;04/02/1970;1200;23.8;22.4;88;1010.6;14;1;1;
82410;04/02/1970;1800;30.1;25.9;70;1013.6;5;3;7;
82410;05/02/1970;0000;25.3;23.9;89;1012.2;5;3;1;
82410;05/02/1970;1200;23.7;22.1;86;1013.9;5;1;1;
82410;05/02/1970;1800;28.1;24.1;70;1013.5;36;1;7;
82410;06/02/1970;0000;25.7;24.3;88;1010.6;14;1;1;
82410;06/02/1970;1200;23.8;22.8;91;1013.5;14;1;7;
82410;06/02/1970;1800;30.7;25;61;1009.5;32;3;1;
82410;07/02/1970;0000;25.3;23.9;89;1008.6;18;1;1;
