--------------------
BDMEP - INMET
--------------------
Estação           : RONDONOPOLIS - MT (OMM: 83410)
Latitude  (graus) : -16.45
Longitude (graus) : -54.56
Altitude  (metros): 284.00
Estação Operante
Inicio de operação: 01/01/1992
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83410;28/01/1995;1200;23.9;23.8;100;982.5;5;0.2;9;
83410;28/01/1995;1800;29.7;25.8;72;979.2;23;0.4;9;
83410;29/01/1995;0000;23.5;23;96;978.2;32;0.3;8;
83410;29/01/1995;1200;24.7;24.4;97;979.9;9;0.1;9;
83410;29/01/1995;1800;28.7;24.8;70;976.8;36;0.4;9;
83410;30/01/1995;0000;23.7;23.4;97;977.3;36;0.4;8;
83410;30/01/1995;1200;25.5;24.4;92;978.9;9;0.1;9;
83410;30/01/1995;1800;26.1;23.6;81;977.2;32;0.6;9;
83410;31/01/1995;0000;24.3;24.2;99;977.9;14;0.2;8;
83410;31/01/1995;1200;24.5;24;97;979.7;5;0.3;9;
83410;31/01/1995;1800;22.9;22.8;99;977.5;27;0.2;9;
83410;01/02/1995;0000;23.5;23.4;100;978.1;5;0.2;7;
83410;01/02/1995;1200;24.5;24;97;980.5;0;0;9;
83410;01/02/1995;1800;26.5;24.8;86;977.4;23;0.4;8;
83410;02/02/1995;0000;23.7;23.6;98;979.7;5;0.5;9;
83410;02/02/1995;1200;25.5;24;88;978.7;32;0.6;9;
83410;02/02/1995;1800;26.5;25;88;977.3;32;0.5;9;
83410;03/02/1995;0000;26.1;25.4;95;977.3;36;0.2;9;
83410;03/02/1995;1200;23.9;23.8;100;978.5;32;0.1;9;
83410;03/02/1995;1800;28.3;25.2;77;977.6;27;0.5;9;
83410;04/02/1995;0000;24.5;24.2;98;976.4;32;0.3;9;
83410;04/02/1995;1200;24.5;24;97;979;32;0.2;9;
83410;04/02/1995;1800;27.9;25;79;977;23;0.2;9;
83410;05/02/1995;0000;22.8;22.8;100;979.1;23;0.2;9;
83410;05/02/1995;1200;22.7;22.6;98;978.7;5;0.4;9;
83410;05/02/1995;1800;24.5;23.8;95;978.6;0;0;9;
83410;06/02/1995;0000;24.1;24;98;978.7;32;0.1;7;
83410;06/02/1995;1200;24.7;23.8;92;979.5;5;0.3;9;
83410;06/02/1995;1800;27.5;24.4;76;977.7;32;0.4;8;
83410;07/02/1995;0000;24.5;24;97;978.7;36;0.4;9;
83410;07/02/1995;1200;24.7;23.4;88;979.6;5;0.6;9;
83410;07/02/1995;1800;27.5;24.7;78;977.1;36;0.4;9;
83410;08/02/1995;0000;23.7;23;93;977.6;32;0.8;9;
83410;08/02/1995;1200;21.7;21.6;100;982.4;32;0.3;9;
83410;08/02/1995;1800;28.3;24;68;979.9;32;0.4;9;
83410;09/02/1995;0000;24.9;23.4;88;980.6;36;0.5;8;
83410;09/02/1995;1200;25.3;23.6;86;983.2;5;0.2;6;
83410;09/02/1995;1800;30.9;25;59;980;32;0.2;8;
83410;10/02/1995;0000;25.5;24;88;977.9;36;0.3;7;
83410;10/02/1995;1200;25.7;23.2;79;980.6;5;0.4;9;
83410;10/02/1995;1800;25.1;23.8;88;980.4;23;0.6;9;
83410;11/02/1995;0000;25.1;24.6;94;979.7;23;0.5;9;
83410;11/02/1995;1200;25.5;24.2;90;980.5;32;0.1;9;
83410;11/02/1995;1800;30.5;25.2;64;978.8;32;0.3;9;
83410;12/02/1995;0000;24.3;23.4;92;979.5;36;0.6;9;
83410;12/02/1995;1200;24.3;23.8;96;981.8;32;0.1;9;
83410;12/02/1995;1800;30.9;25.8;64;976.4;32;0.1;9;
83410;13/02/1995;0000;24.1;23.6;94;978.5;32;0.2;7;
83410;13/02/1995;1200;23.7;23.6;98;979.5;9;0.1;9;
83410;13/02/1995;1800;28.3;24.8;74;979;18;0.6;9;
83410;14/02/1995;0000;24.5;23.8;95;978.6;9;0.4;7;
83410;14/02/1995;1200;24.5;23.8;95;980;23;0.1;9;
83410;14/02/1995;1800;24.7;24.2;95;978.1;23;0.6;9;
83410;15/02/1995;0000;23.1;22.4;92;979.9;32;0.3;7;
83410;15/02/1995;1200;24.7;24.2;95;979.9;0;0;9;
83410;15/02/1995;1800;27.9;24.8;77;978;9;0.6;9;
83410;16/02/1995;0000;22.5;22.5;100;979.8;5;0.3;9;
83410;16/02/1995;1200;24.5;23.8;95;977.9;32;0.2;8;
83410;16/02/1995;1800;30.1;25;63;977.4;32;0.6;9;
83410;17/02/1995;0000;23.7;23.6;98;976.5;5;1;9;
83410;17/02/1995;1200;24.9;23.8;91;979.4;5;0.4;9;
83410;17/02/1995;1800;25.9;24;84;977.5;5;0.8;9;
83410;18/02/1995;0000;23.7;23;93;977.5;36;0.2;9;
83410;18/02/1995;1200;24.5;23.2;90;979.8;32;0.4;9;
83410;18/02/1995;1800;28.9;25;71;978.4;23;0.7;9;
83410;19/02/1995;0000;23.5;23;96;977.7;32;0.3;7;
83410;19/02/1995;1200;23.5;22.8;95;978.2;23;0.4;9;
83410;19/02/1995;1800;30.1;24.8;62;974.6;23;0.4;9;
83410;20/02/1995;0000;23.9;23.8;100;979.2;9;0.1;9;
83410;20/02/1995;1200;24.5;24;97;976.4;0;0;9;
83410;20/02/1995;1800;29.7;25.8;72;975.1;23;0.6;8;
83410;21/02/1995;0000;24.3;23.8;96;975.5;5;0.5;9;
83410;21/02/1995;1200;25.1;24.4;93;978;9;0.3;9;
83410;21/02/1995;1800;25.7;24.2;87;977.3;0;0;9;
83410;22/02/1995;0000;22.5;22.4;99;977.9;9;0.4;9;
83410;22/02/1995;1200;25.7;24.2;87;978.6;5;0.1;8;
83410;22/02/1995;1800;31.5;26;64;978.8;14;0.2;9;
83410;23/02/1995;0000;22.5;22.4;99;980.1;14;0.4;9;
83410;23/02/1995;1200;24.1;23.8;96;979.6;18;0.1;7;
83410;23/02/1995;1800;31.7;25.4;57;977;32;0.2;9;
83410;24/02/1995;0000;23.9;22;84;978.1;32;0.5;9;
83410;24/02/1995;1200;25.7;23.6;82;980.8;9;0.5;7;
83410;24/02/1995;1800;24.5;22;80;979.3;5;1;9;
83410;25/02/1995;0000;21.7;21.6;100;980.9;9;0.1;7;
83410;25/02/1995;1200;23.5;22.4;91;981.4;0;0;6;
83410;25/02/1995;1800;31.9;24.4;51;979;18;0.3;9;
83410;26/02/1995;0000;24.3;22.4;84;978.5;14;0.3;8;
